Rank,Site,Manufacturer,Computer,Country,Year,Processors,RMax,RPeak,Nmax,Nhalf,Processor Family,Processor,Proc. Frequency,System Family,Operating System,Architecture,Segment,Application Area,Interconnect Family,Interconnect,Region,Continent,Publication Date
336,US Office Products,Hewlett-Packard,V2500/HyperPlex,United States,1999,64,51.2,112.64,0,0,PA-RISC,PA-RISC PA-8500,440.5,HP Superdome,HP Unix (HP-UX),Constellations,Industry,Database,Myrinet,HyperPlex,North America,Americas,06/2000
337,United Airlines,Hewlett-Packard,V2500/HyperPlex,United States,1999,64,51.2,112.64,0,0,PA-RISC,PA-RISC PA-8500,440.5,HP Superdome,HP Unix (HP-UX),Constellations,Industry,Transportation,Myrinet,HyperPlex,North America,Americas,06/2000
338,Voicestream Wireless,Hewlett-Packard,V2500/HyperPlex,United States,1999,64,51.2,112.64,0,0,PA-RISC,PA-RISC PA-8500,440.5,HP Superdome,HP Unix (HP-UX),Constellations,Industry,Telecomm,Myrinet,HyperPlex,North America,Americas,06/2000
339,Volvo,Hewlett-Packard,V2500/HyperPlex,Sweden,1999,64,51.2,112.64,0,0,PA-RISC,PA-RISC PA-8500,440.5,HP Superdome,HP Unix (HP-UX),Constellations,Industry,Automotive,Myrinet,HyperPlex,Northern Europe,Europe,06/2000
340,BASF,IBM,SP Power3 375 MHz,Germany,2000,48,51.1,72.0,0,0,Power,POWER3,375.0,IBM SP,AIX,MPP,Industry,Chemistry,SP Switch,SP Switch,Western Europe,Europe,06/2000
341,Geco-Prakla,IBM,SP Power3 375 MHz,United States,2000,48,51.1,72.0,0,0,Power,POWER3,375.0,IBM SP,AIX,MPP,Industry,Geophysics,SP Switch,SP Switch,North America,Americas,06/2000
342,Max-Planck-Gesellschaft MPI/Festkoerperforschung,IBM,SP Power3 375 MHz,Germany,2000,48,51.1,72.0,0,0,Power,POWER3,375.0,IBM SP,AIX,MPP,Research,Not Specified,SP Switch,SP Switch,Western Europe,Europe,06/2000
343,Telecom Denmark (Danadata),IBM,SP Power3 375 MHz,Denmark,2000,48,51.1,72.0,0,0,Power,POWER3,375.0,IBM SP,AIX,MPP,Industry,Telecomm,SP Switch,SP Switch,Northern Europe,Europe,06/2000
344,UK Post Office,IBM,SP Power3 375 MHz,United Kingdom,2000,48,51.1,72.0,0,0,Power,POWER3,375.0,IBM SP,AIX,MPP,Government,Not Specified,SP Switch,SP Switch,Northern Europe,Europe,06/2000
345,Excel Communications,Hewlett-Packard,V2250/HyperPlex,United States,1998,128,50.9,122.88,0,0,PA-RISC,PA-RISC PA-8200,239.8,HP Superdome,HP Unix (HP-UX),Constellations,Industry,Not Specified,Myrinet,HyperPlex,North America,Americas,06/2000
346,Excel Communications,Hewlett-Packard,V2250/HyperPlex,United States,1998,128,50.9,122.88,0,0,PA-RISC,PA-RISC PA-8200,239.8,HP Superdome,HP Unix (HP-UX),Constellations,Industry,Not Specified,Myrinet,HyperPlex,North America,Americas,06/2000
347,BASF,IBM,SP PC604e 332 MHz,Germany,1999,162,50.8,107.56,0,0,Power,PowerPC 604e,332.2,IBM SP,AIX,MPP,Industry,Chemistry,SP Switch,SP Switch,Western Europe,Europe,06/2000
348,Chip Manufacturer (A),IBM,SP P2SC 120 MHz,United States,1997,152,50.42,72.96,0,0,Power,POWER2 SC,120.0,IBM SP,AIX,MPP,Industry,Electronics,SP Switch,SP Switch,North America,Americas,06/2000
349,Government,Hewlett-Packard,N4000 440 MHz/HyperPlex,Germany,1999,80,50.4,140.8,0,0,PA-RISC,PA-RISC PA-8500,440.5,HP Superdome,HP Unix (HP-UX),Constellations,Classified,Not Specified,Myrinet,HyperPlex,Western Europe,Europe,06/2000
350,SOGEI,IBM,SP PC604e 332 MHz,Italy,1998,160,50.2,106.24,0,0,Power,PowerPC 604e,332.2,IBM SP,AIX,MPP,Government,Not Specified,SP Switch,SP Switch,Southern Europe,Europe,06/2000
351,Telecom Italia,IBM,SP PC604e 332 MHz,Italy,1998,160,50.2,106.24,0,0,Power,PowerPC 604e,332.2,IBM SP,AIX,MPP,Industry,Telecomm,SP Switch,SP Switch,Southern Europe,Europe,06/2000
352,Dresdner Bank,IBM,SP PC604e 332 MHz,Germany,2000,158,49.6,104.91,0,0,Power,PowerPC 604e,332.2,IBM SP,AIX,MPP,Industry,Finance,SP Switch,SP Switch,Western Europe,Europe,06/2000
353,Government,IBM,SP PC604e 332 MHz,France,1999,158,49.6,104.91,0,0,Power,PowerPC 604e,332.2,IBM SP,AIX,MPP,Classified,Not Specified,SP Switch,SP Switch,Western Europe,Europe,06/2000
354,Geco-Prakla,IBM,SP Power3 200 MHz,United States,1999,80,49.1,64.0,0,0,Power,POWER3,200.0,IBM SP,AIX,MPP,Industry,Geophysics,SP Switch,SP Switch,North America,Americas,06/2000
355,Federal Express,IBM,SP PC604e 332 MHz,United States,1999,156,49.0,103.58,0,0,Power,PowerPC 604e,332.2,IBM SP,AIX,MPP,Industry,Database,SP Switch,SP Switch,North America,Americas,06/2000
356,TRW,IBM,SP PC604e 332 MHz,United States,1999,156,49.0,103.58,0,0,Power,PowerPC 604e,332.2,IBM SP,AIX,MPP,Industry,Automotive,SP Switch,SP Switch,North America,Americas,06/2000
357,Ameritrade Inc.,Sun Microsystems,HPC 10000 400 MHz Cluster,United States,2000,80,48.93,64.0,0,0,Sparc,UltraSPARC II,400.0,Sun UltraHPC,Solaris,Constellations,Industry,Finance,,,North America,Americas,06/2000
358,Electronics Manufacturer,Sun Microsystems,HPC 10000 400 MHz Cluster,United States,2000,80,48.93,64.0,0,0,Sparc,UltraSPARC II,400.0,Sun UltraHPC,Solaris,Constellations,Industry,Electronics,,,North America,Americas,06/2000
359,Motorola,Sun Microsystems,HPC 10000 400 MHz Cluster,China,2000,80,48.93,64.0,0,0,Sparc,UltraSPARC II,400.0,Sun UltraHPC,Solaris,Constellations,Industry,Electronics,,,Eastern Asia,Asia,06/2000
360,Motorola,Sun Microsystems,HPC 10000 400 MHz Cluster,United Kingdom,2000,80,48.93,64.0,0,0,Sparc,UltraSPARC II,400.0,Sun UltraHPC,Solaris,Constellations,Industry,Electronics,,,Northern Europe,Europe,06/2000
361,Oil Company,Sun Microsystems,HPC 10000 400 MHz Cluster,Mexico,2000,80,48.93,64.0,0,0,Sparc,UltraSPARC II,400.0,Sun UltraHPC,Solaris,Constellations,Industry,Geophysics,,,Central America,Americas,06/2000
362,T-Online,Sun Microsystems,HPC 10000 400 MHz Cluster,Germany,2000,80,48.93,64.0,0,0,Sparc,UltraSPARC II,400.0,Sun UltraHPC,Solaris,Constellations,Industry,Telecomm,,,Western Europe,Europe,06/2000
363,Los Alamos National Laboratory /CNLS,Self-made,Avalon Cluster,United States,1998,140,48.6,149.24,62720,25200,Alpha,Alpha EV56,531.9,NOW - Alpha,Linux,Cluster,Academic,Not Specified,Fast Ethernet,Fast Ethernet,North America,Americas,06/2000
364,Industrial Light & Magic,SGI,ORIGIN 2000 300 MHz - Eth-Cluster,United States,1999,128,48.33,76.8,57600,9500,MIPS,MIPS R12000,300.3,SGI Origin,IRIX,Constellations,Industry,Image Proc./Rendering,Ethernet,Ethernet,North America,Americas,06/2000
365,Sikorsky,SGI,ORIGIN 2000 300 MHz - Eth-Cluster,United States,2000,128,48.33,76.8,57600,9500,MIPS,MIPS R12000,300.3,SGI Origin,IRIX,Constellations,Industry,Aerospace,Ethernet,Ethernet,North America,Americas,06/2000
366,Toshiba Corp - Power Systems & Service Company,SGI,ORIGIN 2000 300 MHz - Eth-Cluster,Japan,2000,128,48.33,76.8,57600,9500,MIPS,MIPS R12000,300.3,SGI Origin,IRIX,Constellations,Industry,Electronics,Ethernet,Ethernet,Eastern Asia,Asia,06/2000
367,National Aerospace Laboratory of Japan,NEC,SX-4/25,Japan,1997,25,48.3,50.0,0,0,NEC,NEC,250.0,NEC Vector,EWS-UX/V,SMP,Research,Not Specified,Crossbar,Multi-stage crossbar,Eastern Asia,Asia,06/2000
368,Bank,Sun Microsystems,HPC 10000 400 MHz Cluster,Switzerland,2000,72,48.2,57.6,0,0,Sparc,UltraSPARC II,400.0,Sun UltraHPC,Solaris,Constellations,Industry,Finance,,,Western Europe,Europe,06/2000
369,Boeing IDS Group,Sun Microsystems,HPC 10000 400 MHz Cluster,United States,1999,72,48.2,57.6,0,0,Sparc,UltraSPARC II,400.0,Sun UltraHPC,Solaris,Constellations,Industry,Aerospace,,,North America,Americas,06/2000
370,E-Commerce,Sun Microsystems,HPC 10000 400 MHz Cluster,Germany,1999,72,48.2,57.6,0,0,Sparc,UltraSPARC II,400.0,Sun UltraHPC,Solaris,Constellations,Industry,Telecomm,,,Western Europe,Europe,06/2000
371,Manufacturing Company,Sun Microsystems,HPC 10000 400 MHz Cluster,Mexico,2000,72,48.2,57.6,0,0,Sparc,UltraSPARC II,400.0,Sun UltraHPC,Solaris,Constellations,Industry,Manufacturing,,,Central America,Americas,06/2000
372,Telecommunication Company,Sun Microsystems,HPC 10000 400 MHz Cluster,United States,2000,72,48.2,57.6,0,0,Sparc,UltraSPARC II,400.0,Sun UltraHPC,Solaris,Constellations,Industry,Telecomm,,,North America,Americas,06/2000
373,US Navy,Sun Microsystems,HPC 10000 400 MHz Cluster,United States,2000,72,48.2,57.6,0,0,Sparc,UltraSPARC II,400.0,Sun UltraHPC,Solaris,Constellations,Classified,Not Specified,,,North America,Americas,06/2000
374,Automotive Manufacturer (A),Cray Inc.,T932/321024,Japan,1995,32,47.85,57.6,0,0,Cray,Cray,450.5,Cray Vector,UNICOS,SMP,Industry,Automotive,,,Eastern Asia,Asia,06/2000
375,Government,Cray Inc.,T932/321024,United States,1998,32,47.85,57.6,0,0,Cray,Cray,450.5,Cray Vector,UNICOS,SMP,Classified,Not Specified,,,North America,Americas,06/2000
376,Government,Cray Inc.,T932/321024,United States,1996,32,47.85,57.6,0,0,Cray,Cray,450.5,Cray Vector,UNICOS,SMP,Classified,Not Specified,,,North America,Americas,06/2000
377,Government,Cray Inc.,T932/321024,United States,1997,32,47.85,57.6,0,0,Cray,Cray,450.5,Cray Vector,UNICOS,SMP,Classified,Not Specified,,,North America,Americas,06/2000
378,NRI for Earth Science and Disaster (NIED),Cray Inc.,T932/321024,Japan,1997,32,47.85,57.6,0,0,Cray,Cray,450.5,Cray Vector,UNICOS,SMP,Research,Not Specified,,,Eastern Asia,Asia,06/2000
379,Nippon Telegraph and Telephone (NTT),Cray Inc.,T932/321024,Japan,1995,32,47.85,57.6,0,0,Cray,Cray,450.5,Cray Vector,UNICOS,SMP,Industry,Telecomm,,,Eastern Asia,Asia,06/2000
380,Lunds Tekniska Hogskola,SGI,ORIGIN 2000 300 MHz,Sweden,1999,100,47.7,60.0,0,0,MIPS,MIPS R12000,300.3,SGI Origin,Linux,MPP,Academic,Not Specified,Crossbar,Hypercube,Northern Europe,Europe,06/2000
381,Cornell Theory Center,Dell,AC3 Velocity/MS NT4,United States,1999,256,47.38,128.0,982804,65520,Intel IA-32,Intel IA-32 Pentium 3,500.0,NOW - Intel Pentium,Linux,Cluster,Academic,Not Specified,Fast Ethernet,Fast Ethernet,North America,Americas,06/2000
382,Petroleum Company (A),Cray Inc.,T3E,United States,1998,108,47.1,64.8,0,0,Alpha,Alpha EV5,300.3,Cray T3E/T3D,UNICOS,MPP,Industry,Geophysics,Cray Interconnect,3-D Torus,North America,Americas,06/2000
383,INA Werk Schaffler,IBM,SP Power3 375 MHz,Germany,2000,44,46.9,66.0,0,0,Power,POWER3,375.0,IBM SP,AIX,MPP,Industry,Not Specified,SP Switch,SP Switch,Western Europe,Europe,06/2000
384,Kuoni AG Reisebuero,IBM,SP Power3 375 MHz,Switzerland,2000,44,46.9,66.0,0,0,Power,POWER3,375.0,IBM SP,AIX,MPP,Industry,Not Specified,SP Switch,SP Switch,Western Europe,Europe,06/2000
385,Axone,IBM,SP PC604e 332 MHz,France,2000,148,46.6,98.29,0,0,Power,PowerPC 604e,332.2,IBM SP,AIX,MPP,Industry,Not Specified,SP Switch,SP Switch,Western Europe,Europe,06/2000
386,Bank of America,IBM,SP PC604e 332 MHz,United States,1999,148,46.6,98.29,0,0,Power,PowerPC 604e,332.2,IBM SP,AIX,MPP,Industry,Finance,SP Switch,SP Switch,North America,Americas,06/2000
387,Sony Data,IBM,SP PC604e 332 MHz,United Kingdom,1999,148,46.6,98.29,0,0,Power,PowerPC 604e,332.2,IBM SP,AIX,MPP,Industry,Not Specified,SP Switch,SP Switch,Northern Europe,Europe,06/2000
388,Veritas DGC,NEC,SX-5/6B,Singapore,1999,6,46.2,48.0,0,0,NEC,NEC,250.0,NEC Vector,Super-UX,SMP,Industry,Geophysics,Crossbar,Multi-stage crossbar,South-eastern Asia,Asia,06/2000
389,Veritas DGC,NEC,SX-5/6A,United States,1999,6,46.2,48.0,0,0,NEC,NEC,250.0,NEC Vector,Super-UX,SMP,Industry,Geophysics,Crossbar,Multi-stage crossbar,North America,Americas,06/2000
390,Excel Communications,Hewlett-Packard,V2250/HyperPlex,United States,1998,112,46.0,107.52,0,0,PA-RISC,PA-RISC PA-8200,239.8,HP Superdome,HP Unix (HP-UX),Constellations,Industry,Not Specified,Myrinet,HyperPlex,North America,Americas,06/2000
391,Atraxis AG,IBM,SP PC604e 332 MHz,Switzerland,2000,146,46.0,96.9,0,0,Power,PowerPC 604e,332.2,IBM SP,AIX,MPP,Industry,Transportation,SP Switch,SP Switch,Western Europe,Europe,06/2000
392,National Astronomical Observatory of Japan (NAOJ),Fujitsu,VPP700/22,United States,1999,22,45.9,48.4,67320,4840,Fujitsu,Fujitsu,137.5,Fujitsu VPP,UXP/V,MPP,Research,Not Specified,Crossbar,Full distributed crossbar,North America,Americas,06/2000
393,Ford Motor Company,SGI,ORIGIN 2000 300 MHz,United States,1999,96,45.7,57.6,53248,8000,MIPS,MIPS R12000,300.3,SGI Origin,Linux,MPP,Industry,Automotive,Crossbar,Hypercube,North America,Americas,06/2000
394,APAC Hong Kong (EHU),IBM,SP PC604e 332 MHz,Netherlands,1999,144,45.4,95.61,0,0,Power,PowerPC 604e,332.2,IBM SP,AIX,MPP,Industry,Not Specified,SP Switch,SP Switch,Western Europe,Europe,06/2000
395,EVE Bank,IBM,SP PC604e 332 MHz,Switzerland,1999,144,45.4,95.61,0,0,Power,PowerPC 604e,332.2,IBM SP,AIX,MPP,Industry,Finance,SP Switch,SP Switch,Western Europe,Europe,06/2000
396,Merck,IBM,SP PC604e 332 MHz,Germany,1999,144,45.4,95.61,0,0,Power,PowerPC 604e,332.2,IBM SP,AIX,MPP,Industry,Pharmaceutics,SP Switch,SP Switch,Western Europe,Europe,06/2000
397,Phillips Electronics,IBM,SP PC604e 332 MHz,United States,1999,144,45.4,95.61,0,0,Power,PowerPC 604e,332.2,IBM SP,AIX,MPP,Industry,Not Specified,SP Switch,SP Switch,North America,Americas,06/2000
398,Rabobank NED,IBM,SP PC604e 332 MHz,United States,2000,144,45.4,95.61,0,0,Power,PowerPC 604e,332.2,IBM SP,AIX,MPP,Industry,Not Specified,SP Switch,SP Switch,North America,Americas,06/2000
399,UBS AG,IBM,SP PC604e 332 MHz,Switzerland,1999,144,45.4,95.61,0,0,Power,PowerPC 604e,332.2,IBM SP,AIX,MPP,Industry,Finance,SP Switch,SP Switch,Western Europe,Europe,06/2000
400,Pepsi,Hewlett-Packard,V2500/HyperPlex,United States,1999,56,45.0,98.56,0,0,PA-RISC,PA-RISC PA-8500,440.5,HP Superdome,HP Unix (HP-UX),Constellations,Industry,Not Specified,Myrinet,HyperPlex,North America,Americas,06/2000
401,The Angstrom Technology Partnership,Fujitsu,VPP700/20E,Japan,1999,20,45.0,48.0,0,0,Fujitsu,Fujitsu,150.0,Fujitsu VPP,UXP/V,MPP,Research,Not Specified,Crossbar,Full distributed crossbar,Eastern Asia,Asia,06/2000
402,British Airways,IBM,SP Power3 375 MHz,United Kingdom,2000,42,44.9,63.0,0,0,Power,POWER3,375.0,IBM SP,AIX,MPP,Industry,Transportation,SP Switch,SP Switch,Northern Europe,Europe,06/2000
403,Aerospace Company (C),Sun Microsystems,HPC 10000 400 MHz,Germany,2000,64,44.57,51.2,39936,4032,Sparc,UltraSPARC II,400.0,Sun UltraHPC,Solaris,SMP,Industry,Aerospace,,,Western Europe,Europe,06/2000
404,Aerospace Company (C),Sun Microsystems,HPC 10000 400 MHz,Germany,2000,64,44.57,51.2,39936,4032,Sparc,UltraSPARC II,400.0,Sun UltraHPC,Solaris,SMP,Industry,Aerospace,,,Western Europe,Europe,06/2000
405,Aerospace Company (D),Sun Microsystems,HPC 10000 400 MHz,United States,2000,64,44.57,51.2,39936,4032,Sparc,UltraSPARC II,400.0,Sun UltraHPC,Solaris,SMP,Industry,Aerospace,,,North America,Americas,06/2000
406,Ameritrade Inc.,Sun Microsystems,HPC 10000 400 MHz,United States,2000,64,44.57,51.2,39936,4032,Sparc,UltraSPARC II,400.0,Sun UltraHPC,Solaris,SMP,Industry,Finance,,,North America,Americas,06/2000
407,Bank,Sun Microsystems,HPC 10000 400 MHz,United Kingdom,2000,64,44.57,51.2,39936,4032,Sparc,UltraSPARC II,400.0,Sun UltraHPC,Solaris,SMP,Industry,Finance,,,Northern Europe,Europe,06/2000
408,Bank,Sun Microsystems,HPC 10000 400 MHz,United States,2000,64,44.57,51.2,39936,4032,Sparc,UltraSPARC II,400.0,Sun UltraHPC,Solaris,SMP,Industry,Finance,,,North America,Americas,06/2000
409,Bank,Sun Microsystems,HPC 10000 400 MHz,United Kingdom,2000,64,44.57,51.2,39936,4032,Sparc,UltraSPARC II,400.0,Sun UltraHPC,Solaris,SMP,Industry,Finance,,,Northern Europe,Europe,06/2000
410,Bank,Sun Microsystems,HPC 10000 400 MHz,United States,2000,64,44.57,51.2,39936,4032,Sparc,UltraSPARC II,400.0,Sun UltraHPC,Solaris,SMP,Industry,Finance,,,North America,Americas,06/2000
411,Bank,Sun Microsystems,HPC 10000 400 MHz,Italy,2000,64,44.57,51.2,39936,4032,Sparc,UltraSPARC II,400.0,Sun UltraHPC,Solaris,SMP,Industry,Finance,,,Southern Europe,Europe,06/2000
412,Bank,Sun Microsystems,HPC 10000 400 MHz,United States,2000,64,44.57,51.2,39936,4032,Sparc,UltraSPARC II,400.0,Sun UltraHPC,Solaris,SMP,Industry,Finance,,,North America,Americas,06/2000
413,Bank,Sun Microsystems,HPC 10000 400 MHz,United States,2000,64,44.57,51.2,39936,4032,Sparc,UltraSPARC II,400.0,Sun UltraHPC,Solaris,SMP,Industry,Finance,,,North America,Americas,06/2000
414,Bank,Sun Microsystems,HPC 10000 400 MHz,United Kingdom,2000,64,44.57,51.2,39936,4032,Sparc,UltraSPARC II,400.0,Sun UltraHPC,Solaris,SMP,Industry,Finance,,,Northern Europe,Europe,06/2000
415,Bank,Sun Microsystems,HPC 10000 400 MHz,United States,2000,64,44.57,51.2,39936,4032,Sparc,UltraSPARC II,400.0,Sun UltraHPC,Solaris,SMP,Industry,Finance,,,North America,Americas,06/2000
416,Bank,Sun Microsystems,HPC 10000 400 MHz,United States,2000,64,44.57,51.2,39936,4032,Sparc,UltraSPARC II,400.0,Sun UltraHPC,Solaris,SMP,Industry,Finance,,,North America,Americas,06/2000
417,Bank,Sun Microsystems,HPC 10000 400 MHz,Italy,2000,64,44.57,51.2,39936,4032,Sparc,UltraSPARC II,400.0,Sun UltraHPC,Solaris,SMP,Industry,Finance,,,Southern Europe,Europe,06/2000
418,Chiba University,Sun Microsystems,HPC 10000 400 MHz,Japan,2000,64,44.57,51.2,39936,4032,Sparc,UltraSPARC II,400.0,Sun UltraHPC,Solaris,SMP,Academic,Not Specified,,,Eastern Asia,Asia,06/2000
419,Clearstream Services,Sun Microsystems,HPC 10000 400 MHz,Luxembourg,2000,64,44.57,51.2,39936,4032,Sparc,UltraSPARC II,400.0,Sun UltraHPC,Solaris,SMP,Industry,Finance,,,Western Europe,Europe,06/2000
420,Clearstream Services,Sun Microsystems,HPC 10000 400 MHz,Luxembourg,2000,64,44.57,51.2,39936,4032,Sparc,UltraSPARC II,400.0,Sun UltraHPC,Solaris,SMP,Industry,Finance,,,Western Europe,Europe,06/2000
421,Computer Manufacturer,Sun Microsystems,HPC 10000 400 MHz,United States,2000,64,44.57,51.2,39936,4032,Sparc,UltraSPARC II,400.0,Sun UltraHPC,Solaris,SMP,Industry,Manufacturing,,,North America,Americas,06/2000
422,Convergys Corporation,Sun Microsystems,HPC 10000 400 MHz,United States,2000,64,44.57,51.2,39936,4032,Sparc,UltraSPARC II,400.0,Sun UltraHPC,Solaris,SMP,Industry,Finance,,,North America,Americas,06/2000
423,Convergys Corporation,Sun Microsystems,HPC 10000 400 MHz,United States,2000,64,44.57,51.2,39936,4032,Sparc,UltraSPARC II,400.0,Sun UltraHPC,Solaris,SMP,Industry,Finance,,,North America,Americas,06/2000
424,EDS,Sun Microsystems,HPC 10000 400 MHz,United States,2000,64,44.57,51.2,39936,4032,Sparc,UltraSPARC II,400.0,Sun UltraHPC,Solaris,SMP,Industry,Finance,,,North America,Americas,06/2000
425,Finance Company,Sun Microsystems,HPC 10000 400 MHz,United States,2000,64,44.57,51.2,39936,4032,Sparc,UltraSPARC II,400.0,Sun UltraHPC,Solaris,SMP,Industry,Finance,,,North America,Americas,06/2000
426,Fineco,Sun Microsystems,HPC 10000 400 MHz,Italy,2000,64,44.57,51.2,39936,4032,Sparc,UltraSPARC II,400.0,Sun UltraHPC,Solaris,SMP,Industry,Finance,,,Southern Europe,Europe,06/2000
427,Ford Motor Company,Sun Microsystems,HPC 10000 400 MHz,United States,2000,64,44.57,51.2,39936,4032,Sparc,UltraSPARC II,400.0,Sun UltraHPC,Solaris,SMP,Industry,Automotive,,,North America,Americas,06/2000
428,Ford Motor Company,Sun Microsystems,HPC 10000 400 MHz,United States,2000,64,44.57,51.2,39936,4032,Sparc,UltraSPARC II,400.0,Sun UltraHPC,Solaris,SMP,Industry,Automotive,,,North America,Americas,06/2000
429,Ford Motor Company,Sun Microsystems,HPC 10000 400 MHz,United States,2000,64,44.57,51.2,39936,4032,Sparc,UltraSPARC II,400.0,Sun UltraHPC,Solaris,SMP,Industry,Automotive,,,North America,Americas,06/2000
430,Ford Motor Company,Sun Microsystems,HPC 10000 400 MHz,United States,2000,64,44.57,51.2,39936,4032,Sparc,UltraSPARC II,400.0,Sun UltraHPC,Solaris,SMP,Industry,Automotive,,,North America,Americas,06/2000
431,GTE Communications,Sun Microsystems,HPC 10000 400 MHz,United States,1999,64,44.57,51.2,39936,4032,Sparc,UltraSPARC II,400.0,Sun UltraHPC,Solaris,SMP,Industry,Telecomm,,,North America,Americas,06/2000
432,GTE Communications,Sun Microsystems,HPC 10000 400 MHz,United States,2000,64,44.57,51.2,39936,4032,Sparc,UltraSPARC II,400.0,Sun UltraHPC,Solaris,SMP,Industry,Telecomm,,,North America,Americas,06/2000
433,GTE Communications,Sun Microsystems,HPC 10000 400 MHz,United States,2000,64,44.57,51.2,39936,4032,Sparc,UltraSPARC II,400.0,Sun UltraHPC,Solaris,SMP,Industry,Telecomm,,,North America,Americas,06/2000
434,GTE Communications,Sun Microsystems,HPC 10000 400 MHz,United States,2000,64,44.57,51.2,39936,4032,Sparc,UltraSPARC II,400.0,Sun UltraHPC,Solaris,SMP,Industry,Telecomm,,,North America,Americas,06/2000
435,GTE Communications,Sun Microsystems,HPC 10000 400 MHz,United States,2000,64,44.57,51.2,39936,4032,Sparc,UltraSPARC II,400.0,Sun UltraHPC,Solaris,SMP,Industry,Telecomm,,,North America,Americas,06/2000
436,GTE Communications,Sun Microsystems,HPC 10000 400 MHz,United States,1999,64,44.57,51.2,39936,4032,Sparc,UltraSPARC II,400.0,Sun UltraHPC,Solaris,SMP,Industry,Telecomm,,,North America,Americas,06/2000
437,GTE Communications,Sun Microsystems,HPC 10000 400 MHz,United States,2000,64,44.57,51.2,39936,4032,Sparc,UltraSPARC II,400.0,Sun UltraHPC,Solaris,SMP,Industry,Telecomm,,,North America,Americas,06/2000
438,GTE Communications,Sun Microsystems,HPC 10000 400 MHz,United States,2000,64,44.57,51.2,39936,4032,Sparc,UltraSPARC II,400.0,Sun UltraHPC,Solaris,SMP,Industry,Telecomm,,,North America,Americas,06/2000
439,GTE Communications,Sun Microsystems,HPC 10000 400 MHz,United States,2000,64,44.57,51.2,39936,4032,Sparc,UltraSPARC II,400.0,Sun UltraHPC,Solaris,SMP,Industry,Telecomm,,,North America,Americas,06/2000
440,GTE Communications,Sun Microsystems,HPC 10000 400 MHz,United States,2000,64,44.57,51.2,39936,4032,Sparc,UltraSPARC II,400.0,Sun UltraHPC,Solaris,SMP,Industry,Telecomm,,,North America,Americas,06/2000
441,GTE Communications,Sun Microsystems,HPC 10000 400 MHz,United States,2000,64,44.57,51.2,39936,4032,Sparc,UltraSPARC II,400.0,Sun UltraHPC,Solaris,SMP,Industry,Telecomm,,,North America,Americas,06/2000
442,GTE Communications,Sun Microsystems,HPC 10000 400 MHz,United States,1999,64,44.57,51.2,39936,4032,Sparc,UltraSPARC II,400.0,Sun UltraHPC,Solaris,SMP,Industry,Telecomm,,,North America,Americas,06/2000
443,Gateway,Sun Microsystems,HPC 10000 400 MHz,United States,2000,64,44.57,51.2,39936,4032,Sparc,UltraSPARC II,400.0,Sun UltraHPC,Solaris,SMP,Industry,Manufacturing,,,North America,Americas,06/2000
444,Gateway,Sun Microsystems,HPC 10000 400 MHz,United States,2000,64,44.57,51.2,39936,4032,Sparc,UltraSPARC II,400.0,Sun UltraHPC,Solaris,SMP,Industry,Manufacturing,,,North America,Americas,06/2000
445,Government,Sun Microsystems,HPC 10000 400 MHz,United States,2000,64,44.57,51.2,39936,4032,Sparc,UltraSPARC II,400.0,Sun UltraHPC,Solaris,SMP,Classified,Not Specified,,,North America,Americas,06/2000
446,Indiana University,Sun Microsystems,HPC 10000 400 MHz,United States,2000,64,44.57,51.2,39936,4032,Sparc,UltraSPARC II,400.0,Sun UltraHPC,Solaris,SMP,Academic,Not Specified,,,North America,Americas,06/2000
447,Jside.Com,Sun Microsystems,HPC 10000 400 MHz,Japan,2000,64,44.57,51.2,39936,4032,Sparc,UltraSPARC II,400.0,Sun UltraHPC,Solaris,SMP,Industry,Not Specified,,,Eastern Asia,Asia,06/2000
448,Jside.Com,Sun Microsystems,HPC 10000 400 MHz,Japan,2000,64,44.57,51.2,39936,4032,Sparc,UltraSPARC II,400.0,Sun UltraHPC,Solaris,SMP,Industry,Not Specified,,,Eastern Asia,Asia,06/2000
449,Mannesmann Mobilfunk,Sun Microsystems,HPC 10000 400 MHz,Germany,2000,64,44.57,51.2,39936,4032,Sparc,UltraSPARC II,400.0,Sun UltraHPC,Solaris,SMP,Industry,Telecomm,,,Western Europe,Europe,06/2000
450,New York City - Human Resources,Sun Microsystems,HPC 10000 400 MHz,United States,1999,64,44.57,51.2,39936,4032,Sparc,UltraSPARC II,400.0,Sun UltraHPC,Solaris,SMP,Government,Not Specified,,,North America,Americas,06/2000
451,Oil Company,Sun Microsystems,HPC 10000 400 MHz,Canada,2000,64,44.57,51.2,39936,4032,Sparc,UltraSPARC II,400.0,Sun UltraHPC,Solaris,SMP,Industry,Geophysics,,,North America,Americas,06/2000
452,Oil Company,Sun Microsystems,HPC 10000 400 MHz,Canada,2000,64,44.57,51.2,39936,4032,Sparc,UltraSPARC II,400.0,Sun UltraHPC,Solaris,SMP,Industry,Geophysics,,,North America,Americas,06/2000
453,Telcel Radiomovil Dipsa,Sun Microsystems,HPC 10000 400 MHz,Mexico,2000,64,44.57,51.2,39936,4032,Sparc,UltraSPARC II,400.0,Sun UltraHPC,Solaris,SMP,Industry,Telecomm,,,Central America,Americas,06/2000
